Type,회사명,채권종류,회차,발행액(억원),만기일,평가종류,직전등급,현재등급,평가일,리포트,재무기준일,유효일,발행한도(억원),직전Outlook,현재Outlook,기준통화,종류,시리즈,유형,공여기관,한도액(억원),약정만료일,프로그램,발행일
회사채,한국도로공사,PFB,660,1000.0,2027.04.18,본,,안정적,2017.03.31,S,,,,,,,,,,,,,,
회사채,현대카드,SB,676-4,100.0,2022.02.03,정기,AA+,AA+,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,현대카드,SB,676-4,100.0,2022.02.03,정기,안정적,안정적,2017.03.31,S excel,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1684-3,400.0,2022.06.20,본,,AA+,2017.03.31,S,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1684-3,400.0,2022.06.20,본,,안정적,2017.03.31,S,,,,,,,,,,,,,,
회사채,한일홀딩스,SB,65-2,200.0,2022.04.12,본,,A+,2017.03.30,S R,,,,,,,,,,,,,,
회사채,한일홀딩스,SB,65-2,200.0,2022.04.12,본,,안정적,2017.03.30,S R,,,,,,,,,,,,,,
회사채,엘지씨엔에스,SB,10-2,400.0,2022.04.11,본,,AA-,2017.03.29,S R,,,,,,,,,,,,,,
회사채,엘지씨엔에스,SB,10-2,400.0,2022.04.11,본,,안정적,2017.03.29,S R,,,,,,,,,,,,,,
회사채,에스케이머티리얼즈,SB,17-2,500.0,2022.04.10,본,,A+,2017.03.28,S,,,,,,,,,,,,,,
회사채,에스케이머티리얼즈,SB,17-2,500.0,2022.04.10,본,,안정적,2017.03.28,S,,,,,,,,,,,,,,
회사채,한국중부발전,SB,37-2,500.0,2032.03.29,본,,AAA,2017.03.27,S,,,,,,,,,,,,,,
회사채,한국중부발전,SB,37-2,500.0,2032.03.29,본,,안정적,2017.03.27,S,,,,,,,,,,,,,,
회사채,한화손해보험,HB,9,300.0,2047.03.31,본,,A,2017.03.24,S excel,,,,,,,,,,,,,,
회사채,한화손해보험,HB,9,300.0,2047.03.31,본,,안정적,2017.03.24,S excel,,,,,,,,,,,,,,
회사채,LG전자,SB,79-4,1500.0,2026.09.06,정기,AA,AA,2017.03.21,S R,,,,,,,,,,,,,,
회사채,LG전자,SB,79-4,1500.0,2026.09.06,정기,안정적,안정적,2017.03.21,S R,,,,,,,,,,,,,,
회사채,LG전자,PP,82,500.0,2027.03.22,본,,AA,2017.03.21,S,,,,,,,,,,,,,,
회사채,LG전자,PP,82,500.0,2027.03.22,본,,안정적,2017.03.21,S,,,,,,,,,,,,,,
회사채,부산교통공사,PFB,2017-02,200.0,2024.04.04,본,,AAA,2017.03.20,S,,,,,,,,,,,,,,
회사채,부산교통공사,PFB,2017-02,200.0,2024.04.04,본,,안정적,2017.03.20,S,,,,,,,,,,,,,,
회사채,제이비우리캐피탈,SB,341-3,200.0,2024.04.04,본,,AA-,2017.03.20,S,,,,,,,,,,,,,,
회사채,제이비우리캐피탈,SB,341-3,200.0,2024.04.04,본,,안정적,2017.03.20,S,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,109,2000.0,2022.03.22,본,,AAA,2017.03.17,S,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,109,2000.0,2022.03.22,본,,안정적,2017.03.17,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,152-4,100.0,2022.04.08,본,,AA-,2017.03.17,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,152-4,100.0,2022.04.08,본,,안정적,2017.03.17,S,,,,,,,,,,,,,,
회사채,에스케이이엔에스,SB,12-3,1000.0,2023.08.29,정기,AA+,AA+,2017.03.17,S R,,,,,,,,,,,,,,
회사채,에스케이이엔에스,SB,12-3,1000.0,2023.08.29,정기,안정적,안정적,2017.03.17,S R,,,,,,,,,,,,,,
회사채,에스케이이엔에스,SB,13-3,500.0,2027.04.12,본,,AA+,2017.03.17,S R,,,,,,,,,,,,,,
회사채,에스케이이엔에스,SB,13-3,500.0,2027.04.12,본,,안정적,2017.03.17,S R,,,,,,,,,,,,,,
회사채,에스케이인천석유화학,SB,14-2,1100.0,2021.09.05,정기,A+,A+,2017.03.17,S R,,,,,,,,,,,,,,
회사채,에스케이인천석유화학,SB,14-2,1100.0,2021.09.05,정기,안정적,긍정적,2017.03.17,S R,,,,,,,,,,,,,,
회사채,에스케이인천석유화학,SB,15-3,300.0,2024.03.30,본,,A+,2017.03.17,S R,,,,,,,,,,,,,,
회사채,에스케이인천석유화학,SB,15-3,300.0,2024.03.30,본,,긍정적,2017.03.17,S R,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,376-5,200.0,2022.04.07,본,,AA-,2017.03.14,S,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,376-5,200.0,2022.04.07,본,,안정적,2017.03.14,S,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,245-4,100.0,2022.03.24,본,,AA-,2017.03.10,S,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,245-4,100.0,2022.03.24,본,,안정적,2017.03.10,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,264-2,100.0,2022.03.11,본,,AA-,2017.03.10,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,264-2,100.0,2022.03.11,본,,안정적,2017.03.10,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,270-2,300.0,2022.12.20,본,,AA-,2017.03.10,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,270-2,300.0,2022.12.20,본,,안정적,2017.03.10,S,,,,,,,,,,,,,,
회사채,중소기업은행,COCOT1,조건부(상)1703이(신종)영구B-10,1500.0,2099.12.31,본,,AA,2017.03.08,S,,,,,,,,,,,,,,
회사채,중소기업은행,COCOT1,조건부(상)1703이(신종)영구B-10,1500.0,2099.12.31,본,,안정적,2017.03.08,S,,,,,,,,,,,,,,
회사채,한국수출입은행,FRN,한국수출입금융(구조)1703라-이표-15(콜,1000.0,2032.03.22,본,,AAA,2017.03.07,S excel,,,,,,,,,,,,,,
회사채,한국수출입은행,FRN,한국수출입금융(구조)1703라-이표-15(콜,1000.0,2032.03.22,본,,안정적,2017.03.07,S excel,,,,,,,,,,,,,,
회사채,두산중공업,BW1,48,5000.0,2022.05.04,본,,A-,2017.03.06,S B,,,,,,,,,,,,,,
회사채,두산중공업,BW1,48,5000.0,2022.05.04,본,,부정적,2017.03.06,S B,,,,,,,,,,,,,,
회사채,한국산업은행,COCOT2,산금17후이1000-0309-1호,5000.0,2027.03.09,본,,AA+,2017.03.06,S,,,,,,,,,,,,,,
회사채,한국산업은행,COCOT2,산금17후이1000-0309-1호,5000.0,2027.03.09,본,,안정적,2017.03.06,S,,,,,,,,,,,,,,
회사채,삼성카드,SB,2268,1300.0,2022.03.17,본,,AA+,2017.02.28,S,,,,,,,,,,,,,,
회사채,삼성카드,SB,2268,1300.0,2022.03.17,본,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2269,300.0,2022.06.20,본,,AA+,2017.02.28,S,,,,,,,,,,,,,,
회사채,삼성카드,FRN,2269,300.0,2022.06.20,본,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,수산업협동조합중앙회,SB,수산금융채권(경제)39-03이표60-09호,600.0,2022.03.09,본,,AAA,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,수산업협동조합중앙회,SB,수산금융채권(경제)39-03이표60-09호,600.0,2022.03.09,본,,안정적,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,수산업협동조합중앙회,SBS,수산금융채권(공제)04-09이표120-29(후),200.0,2026.09.29,수시,,AA+,2017.02.28,S,,,,,,,,,,,,,,
회사채,수산업협동조합중앙회,SBS,수산금융채권(공제)04-09이표120-29(후),200.0,2026.09.29,수시,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,수산업협동조합중앙회,SB,수산금융채권(일반)03-11이표120-07,1500.0,2026.11.07,수시,,AAA,2017.02.28,S,,,,,,,,,,,,,,
회사채,수산업협동조합중앙회,SB,수산금융채권(일반)03-11이표120-07,1500.0,2026.11.07,수시,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,신한카드,SB,1919-2,300.0,2022.03.04,본,,AA+,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,신한카드,SB,1919-2,300.0,2022.03.04,본,,안정적,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,신한카드,FRN,1921-2,550.0,2022.06.20,본,,AA+,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,신한카드,FRN,1921-2,550.0,2022.06.20,본,,안정적,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,우리카드,SB,99,500.0,2022.06.20,본,,AA,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,우리카드,SB,99,500.0,2022.06.20,본,,안정적,2017.02.28,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,180-2,400.0,2024.03.22,본,,AA+,2017.02.28,S,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,180-2,400.0,2024.03.22,본,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,한국씨티은행,SB,21-3이05-A,1200.0,2022.03.10,본,,AAA,2017.02.28,S,,,,,,,,,,,,,,
회사채,한국씨티은행,SB,21-3이05-A,1200.0,2022.03.10,본,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1680,500.0,2022.03.17,본,,AA+,2017.02.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1680,500.0,2022.03.17,본,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1681-3,100.0,2022.03.18,본,,AA+,2017.02.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1681-3,100.0,2022.03.18,본,,안정적,2017.02.28,S,,,,,,,,,,,,,,
회사채,KB금융지주,SB,22-2,1100.0,2022.02.28,본,,AAA,2017.02.24,S,,,,,,,,,,,,,,
회사채,KB금융지주,SB,22-2,1100.0,2022.02.28,본,,안정적,2017.02.24,S,,,,,,,,,,,,,,
회사채,롯데렌탈,SB,45-2,1100.0,2022.03.08,본,,AA-,2017.02.22,S excel,,,,,,,,,,,,,,
회사채,롯데렌탈,SB,45-2,1100.0,2022.03.08,본,,안정적,2017.02.22,S excel,,,,,,,,,,,,,,
회사채,엘에스전선,SB,17-2,300.0,2022.03.09,본,,A+,2017.02.22,S B,,,,,,,,,,,,,,
회사채,엘에스전선,SB,17-2,300.0,2022.03.09,본,,안정적,2017.02.22,S B,,,,,,,,,,,,,,
회사채,SK,SB,279-3,1200.0,2024.03.06,본,,AA+,2017.02.20,S,,,,,,,,,,,,,,
회사채,SK,SB,279-3,1200.0,2024.03.06,본,,안정적,2017.02.20,S,,,,,,,,,,,,,,
회사채,한국서부발전,SB,33-2,1300.0,2027.02.22,본,,AAA,2017.02.20,S,,,,,,,,,,,,,,
회사채,한국서부발전,SB,33-2,1300.0,2027.02.22,본,,안정적,2017.02.20,S,,,,,,,,,,,,,,
회사채,CJ제일제당,SB,22-3,500.0,2024.03.02,본,,AA,2017.02.15,S B,,,,,,,,,,,,,,
회사채,CJ제일제당,SB,22-3,500.0,2024.03.02,본,,안정적,2017.02.15,S B,,,,,,,,,,,,,,
회사채,연합자산관리,SB,21-2,900.0,2022.03.03,본,,AA,2017.02.15,S excel,,,,,,,,,,,,,,
회사채,연합자산관리,SB,21-2,900.0,2022.03.03,본,,안정적,2017.02.15,S excel,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,374-4,300.0,2022.03.09,본,,AA-,2017.02.15,S excel,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,374-4,300.0,2022.03.09,본,,안정적,2017.02.15,S excel,,,,,,,,,,,,,,
회사채,현대트랜시스,SB,36-2,400.0,2022.02.28,본,,A+,2017.02.15,S,,,,,,,,,,,,,,
회사채,현대트랜시스,SB,36-2,400.0,2022.02.28,본,,긍정적,2017.02.15,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,150-4,200.0,2022.03.11,본,,AA-,2017.02.14,S excel,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,150-4,200.0,2022.03.11,본,,안정적,2017.02.14,S excel,,,,,,,,,,,,,,
회사채,지에스에너지,SB,8-2,500.0,2024.02.28,본,,AA,2017.02.14,S B,,,,,,,,,,,,,,
회사채,지에스에너지,SB,8-2,500.0,2024.02.28,본,,안정적,2017.02.14,S B,,,,,,,,,,,,,,
회사채,한국산업은행,SB,산금1704복10A,44.54,2027.04.30,본,,AAA,2017.02.13,S excel,,,,,,,,,,,,,,
회사채,한국산업은행,SB,산금1704복10A,44.54,2027.04.30,본,,안정적,2017.02.13,S excel,,,,,,,,,,,,,,
회사채,한국산업은행,FRN,산금17신이1500-0426-1INT,1500.0,2032.04.26,본,,AAA,2017.02.13,S excel,,,,,,,,,,,,,,
회사채,한국산업은행,FRN,산금17신이1500-0426-1INT,1500.0,2032.04.26,본,,안정적,2017.02.13,S excel,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,243-4,100,2022.03.09,본,,AA-,2017.02.10,S excel,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,243-4,100,2022.03.09,본,,안정적,2017.02.10,S excel,,,,,,,,,,,,,,
회사채,한국철도공사,PFB,154,2000,2022.02.09,본,,AAA,2017.02.10,S,,,,,,,,,,,,,,
회사채,한국철도공사,PFB,154,2000,2022.02.09,본,,안정적,2017.02.10,S,,,,,,,,,,,,,,
회사채,S-OIL,SB,51-3,600,2027.02.22,본,,AA+,2017.02.09,S,,,,,,,,,,,,,,
회사채,S-OIL,SB,51-3,600,2027.02.22,본,,안정적,2017.02.09,S,,,,,,,,,,,,,,
회사채,삼양사,SB,2,1400,2022.02.23,본,,AA-,2017.02.08,S R,,,,,,,,,,,,,,
회사채,삼양사,SB,2,1400,2022.02.23,본,,안정적,2017.02.08,S R,,,,,,,,,,,,,,
회사채,지에스이피에스,SB,13-2,1500,2022.02.22,본,,AA-,2017.02.08,S,,,,,,,,,,,,,,
회사채,지에스이피에스,SB,13-2,1500,2022.02.22,본,,안정적,2017.02.08,S,,,,,,,,,,,,,,
회사채,현대위아,SB,79-2,600,2022.02.21,본,,AA,2017.02.08,S R,,,,,,,,,,,,,,
회사채,현대위아,SB,79-2,600,2022.02.21,본,,안정적,2017.02.08,S R,,,,,,,,,,,,,,
회사채,농협금융지주,SB,17-2,600,2022.02.07,본,,AAA,2017.02.06,S excel,,,,,,,,,,,,,,
회사채,농협금융지주,SB,17-2,600,2022.02.07,본,,안정적,2017.02.06,S excel,,,,,,,,,,,,,,
회사채,한화에너지,SB,14-2,600,2022.02.16,본,,AA-,2017.02.03,S,,,,,,,,,,,,,,
회사채,한화에너지,SB,14-2,600,2022.02.16,본,,안정적,2017.02.03,S,,,,,,,,,,,,,,
회사채,기아,SB,282-3,1600,2024.02.15,본,,AA+,2017.02.02,S,,,,,,,,,,,,,,
회사채,기아,SB,282-3,1600,2024.02.15,본,,안정적,2017.02.02,S,,,,,,,,,,,,,,
회사채,하나은행,COCOT2,40-02이10갑-17(후),2000,2027.02.17,본,,AA,2017.02.02,S excel,,,,,,,,,,,,,,
회사채,하나은행,COCOT2,40-02이10갑-17(후),2000,2027.02.17,본,,안정적,2017.02.02,S excel,,,,,,,,,,,,,,
회사채,롯데카드,SB,330-5,200,2022.02.10,본,,AA,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,롯데카드,SB,330-5,200,2022.02.10,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,SB,1918-2,500,2021.08.20,본,,AA+,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,신한카드,SB,1918-2,500,2021.08.20,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,우리은행,SB,21-02이표05갑-27,1100,2022.02.27,본,,AAA,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,우리은행,SB,21-02이표05갑-27,1100,2022.02.27,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,175-3,300,2022.02.15,본,,AA+,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,175-3,300,2022.02.15,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,176-3,300,2022.06.21,본,,AA+,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,176-3,300,2022.06.21,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,현대카드,SB,676-4,100,2022.02.03,본,,AA+,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,현대카드,SB,676-4,100,2022.02.03,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1674-4,350,2022.06.20,본,,AA+,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1674-4,350,2022.06.20,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1674-5,50,2024.02.22,본,,AA+,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1674-5,50,2024.02.22,본,,안정적,2017.01.31,S excel,,,,,,,,,,,,,,
회사채,엘지이노텍,SB,39-2,1000,2022.02.13,본,,AA-,2017.01.25,S B,,,,,,,,,,,,,,
회사채,엘지이노텍,SB,39-2,1000,2022.02.13,본,,안정적,2017.01.25,S B,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,563,1200,2022.03.24,본,,AAA,2017.01.25,S,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,563,1200,2022.03.24,본,,안정적,2017.01.25,S,,,,,,,,,,,,,,
회사채,동아쏘시오홀딩스,BW1,103,1000,2022.03.16,본,,A,2017.01.23,S R,,,,,,,,,,,,,,
회사채,동아쏘시오홀딩스,BW1,103,1000,2022.03.16,본,,안정적,2017.01.23,S R,,,,,,,,,,,,,,
회사채,한온시스템,SB,8-3,600,2024.02.10,본,,AA,2017.01.23,S R,,,,,,,,,,,,,,
회사채,한온시스템,SB,8-3,600,2024.02.10,본,,안정적,2017.01.23,S R,,,,,,,,,,,,,,
회사채,한화생명보험,HB,1(신종),5000,2047.03.17,본,,AA,2017.01.20,S excel,,,,,,,,,,,,,,
회사채,한화생명보험,HB,1(신종),5000,2047.03.17,본,,안정적,2017.01.20,S excel,,,,,,,,,,,,,,
회사채,흥국화재해상보험,HB,1,920,2046.12.29,본,,A-,2017.01.20,S excel,,,,,,,,,,,,,,
회사채,흥국화재해상보험,HB,1,920,2046.12.29,본,,안정적,2017.01.20,S excel,,,,,,,,,,,,,,
회사채,에스케이브로드밴드,SB,44,1500,2022.02.03,본,,AA-,2017.01.19,S B,,,,,,,,,,,,,,
회사채,에스케이브로드밴드,SB,44,1500,2022.02.03,본,,안정적,2017.01.19,S B,,,,,,,,,,,,,,
회사채,호텔롯데,SB,17-2,1500,2022.02.06,본,,AA+,2017.01.19,S B,,,,,,,,,,,,,,
회사채,호텔롯데,SB,17-2,1500,2022.02.06,본,,안정적,2017.01.19,S B,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,108-2,800,2024.01.25,본,,AAA,2017.01.18,S excel,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,108-2,800,2024.01.25,본,,안정적,2017.01.18,S excel,,,,,,,,,,,,,,
회사채,현대제철,SB,120-3,600,2024.01.24,본,,AA,2017.01.11,S B,,,,,,,,,,,,,,
회사채,현대제철,SB,120-3,600,2024.01.24,본,,안정적,2017.01.11,S B,,,,,,,,,,,,,,
회사채,대상,SB,141-2,400,2022.01.23,본,,A+,2017.01.09,S,,,,,,,,,,,,,,
회사채,대상,SB,141-2,400,2022.01.23,본,,안정적,2017.01.09,S,,,,,,,,,,,,,,
회사채,엘지헬로비전,SB,7-2,300,2022.01.20,본,,AA-,2017.01.09,S B,,,,,,,,,,,,,,
회사채,엘지헬로비전,SB,7-2,300,2022.01.20,본,,안정적,2017.01.09,S B,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,371-4,200,2022.01.20,본,,AA-,2017.01.09,S B,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,371-4,200,2022.01.20,본,,안정적,2017.01.09,S B,,,,,,,,,,,,,,
회사채,우리은행,SB,21-01이표05갑-23,2500,2022.01.23,본,,AAA,2016.12.30,S B,,,,,,,,,,,,,,
회사채,우리은행,SB,21-01이표05갑-23,2500,2022.01.23,본,,안정적,2016.12.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,172-2,500,2022.06.20,본,,AA+,2016.12.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,172-2,500,2022.06.20,본,,안정적,2016.12.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,173,500,2022.01.25,본,,AA+,2016.12.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,173,500,2022.01.25,본,,안정적,2016.12.30,S B,,,,,,,,,,,,,,
회사채,한국씨티은행,SB,21-1이07-A,1000,2024.01.20,본,,AAA,2016.12.30,S B,,,,,,,,,,,,,,
회사채,한국씨티은행,SB,21-1이07-A,1000,2024.01.20,본,,안정적,2016.12.30,S B,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1666-2,400,2022.01.10,본,,AA+,2016.12.30,S B,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1666-2,400,2022.01.10,본,,안정적,2016.12.30,S B,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1667,300,2027.01.12,본,,AA+,2016.12.30,S B,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1667,300,2027.01.12,본,,안정적,2016.12.30,S B,,,,,,,,,,,,,,
회사채,한국수자원공사,PFB,221,500,2026.07.03,본,,AAA,2016.12.29,S,,,,,,,,,,,,,,
회사채,한국수자원공사,PFB,221,500,2026.07.03,본,,안정적,2016.12.29,S,,,,,,,,,,,,,,
회사채,DB금융투자,SBS,8,280,2022.03.25,수시,A,A,2016.12.28,S,,,,,,,,,,,,,,
회사채,DB금융투자,SBS,8,280,2022.03.25,수시,안정적,부정적,2016.12.28,S,,,,,,,,,,,,,,
회사채,대구도시공사,PFB,보상17-01-01,13,2022.01.31,본,,AA+,2016.12.28,S R,,,,,,,,,,,,,,
회사채,대구도시공사,PFB,보상17-01-01,13,2022.01.31,본,,안정적,2016.12.28,S R,,,,,,,,,,,,,,
회사채,현대커머셜,SB,261-3,100,2022.01.24,본,,AA-,2016.12.27,S B,,,,,,,,,,,,,,
회사채,현대커머셜,SB,261-3,100,2022.01.24,본,,안정적,2016.12.27,S B,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,148-3,200,2022.01.24,본,,AA-,2016.12.26,S B,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,148-3,200,2022.01.24,본,,안정적,2016.12.26,S B,,,,,,,,,,,,,,
회사채,포스코에너지,SB,22-3,700,2025.07.10,수시,AA,AA-,2016.12.23,S,,,,,,,,,,,,,,
회사채,포스코에너지,SB,22-3,700,2025.07.10,수시,부정적,안정적,2016.12.23,S,,,,,,,,,,,,,,
회사채,롯데손해보험,HB,2(신종),220,2046.12.21,본,,A-,2016.12.19,S B,,,,,,,,,,,,,,
회사채,롯데손해보험,HB,2(신종),220,2046.12.21,본,,안정적,2016.12.19,S B,,,,,,,,,,,,,,
회사채,롯데손해보험,SBS,4,150,2026.12.21,본,,A,2016.12.19,S B,,,,,,,,,,,,,,
회사채,롯데손해보험,SBS,4,150,2026.12.21,본,,안정적,2016.12.19,S B,,,,,,,,,,,,,,
회사채,부산교통공사,PFB,2017-01,300,2022.03.09,본,,AAA,2016.12.19,S,,,,,,,,,,,,,,
회사채,부산교통공사,PFB,2017-01,300,2022.03.09,본,,안정적,2016.12.19,S,,,,,,,,,,,,,,
회사채,롯데케미칼,SB,51-2,1000.0,2022.10.08,수시,AA+,AA+,2016.12.01,S,,,,,,,,,,,,,,
회사채,롯데케미칼,SB,51-2,1000.0,2022.10.08,수시,부정적,안정적,2016.12.01,S,,,,,,,,,,,,,,
회사채,수협은행,SBS,수금채(은행)12-2이10(후)-23,1500.0,2022.02.23,수시,,AA+,2016.12.01,S,,,,,,,,,,,,,,
회사채,수협은행,SBS,수금채(은행)12-2이10(후)-23,1500.0,2022.02.23,수시,,안정적,2016.12.01,S,,,,,,,,,,,,,,
회사채,수협은행,HB,수금채(은행)13-6이30(신종)-12,1000.0,2043.06.12,수시,,AA,2016.12.01,S,,,,,,,,,,,,,,
회사채,수협은행,HB,수금채(은행)13-6이30(신종)-12,1000.0,2043.06.12,수시,,안정적,2016.12.01,S,,,,,,,,,,,,,,
회사채,한국남부발전,SB,39,200.0,2026.12.02,본,,AAA,2016.12.01,S,,,,,,,,,,,,,,
회사채,한국남부발전,SB,39,200.0,2026.12.02,본,,안정적,2016.12.01,S,,,,,,,,,,,,,,
회사채,우리카드,SB,96,300.0,2021.12.21,본,,AA,2016.11.30,S B,,,,,,,,,,,,,,
회사채,우리카드,SB,96,300.0,2021.12.21,본,,안정적,2016.11.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,170-1,300.0,2021.12.08,본,,AA+,2016.11.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,170-1,300.0,2021.12.08,본,,안정적,2016.11.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,170-2,300.0,2022.06.20,본,,AA+,2016.11.30,S B,,,,,,,,,,,,,,
회사채,케이비국민카드,FRN,170-2,300.0,2022.06.20,본,,안정적,2016.11.30,S B,,,,,,,,,,,,,,
회사채,한화투자증권,DLB,134,474.95,2030.10.15,수시,A+,A,2016.11.30,S,,,,,,,,,,,,,,
회사채,한화투자증권,DLB,134,474.95,2030.10.15,수시,부정적,안정적,2016.11.30,S,,,,,,,,,,,,,,
회사채,한화투자증권,SBS,24,400.0,2021.12.10,수시,A,A-,2016.11.30,S,,,,,,,,,,,,,,
회사채,한화투자증권,SBS,24,400.0,2021.12.10,수시,부정적,안정적,2016.11.30,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1662-2,200.0,2026.12.22,본,,AA+,2016.11.30,S B,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1662-2,200.0,2026.12.22,본,,안정적,2016.11.30,S B,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1663,200.0,2021.12.21,본,,AA+,2016.11.30,S B,,,,,,,,,,,,,,
회사채,현대캐피탈,FRN,1663,200.0,2021.12.21,본,,안정적,2016.11.30,S B,,,,,,,,,,,,,,
회사채,농업협동조합중앙회,SB,농금채(중앙회)2017-02이7Y-B,700.0,2024.02.21,본,,AAA,2016.11.28,S B,,,,,,,,,,,,,,
회사채,농업협동조합중앙회,SB,농금채(중앙회)2017-02이7Y-B,700.0,2024.02.21,본,,안정적,2016.11.28,S B,,,,,,,,,,,,,,
회사채,롯데손해보험,HB,1(신종),300.0,2046.12.09,본,,A-,2016.11.28,S B,,,,,,,,,,,,,,
회사채,롯데손해보험,HB,1(신종),300.0,2046.12.09,본,,안정적,2016.11.28,S B,,,,,,,,,,,,,,
회사채,롯데손해보험,SBS,3,530.0,2026.12.09,본,,A,2016.11.28,S B,,,,,,,,,,,,,,
회사채,롯데손해보험,SBS,3,530.0,2026.12.09,본,,안정적,2016.11.28,S B,,,,,,,,,,,,,,
회사채,중소기업은행,FRN,(구조)1702이15A-21,1000.0,2032.02.21,본,,AAA,2016.11.28,S B,,,,,,,,,,,,,,
회사채,중소기업은행,FRN,(구조)1702이15A-21,1000.0,2032.02.21,본,,안정적,2016.11.28,S B,,,,,,,,,,,,,,
회사채,KB금융지주,SB,20-2,500.0,2021.11.28,본,,AAA,2016.11.25,S B,,,,,,,,,,,,,,
